,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
155,0.0006002426147460937,0.0004900962514388981,0.0,0.0,100,0.01,6,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
154,0.0010001659393310547,8.662177145283198e-07,0.0,0.0,100,0.01,6,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
153,0.0008013725280761718,0.0004006974286702217,0.0,0.0,100,0.01,6,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
152,0.0007996082305908204,0.000399804125958773,0.0,0.0,100,0.01,6,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
151,0.0003233909606933594,0.0006467819213867188,0.0,0.0,100,0.01,4,500,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
150,0.0009996414184570313,2.78041453115716e-07,0.0,0.0,100,0.01,4,500,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
149,0.0004001617431640625,0.0004900964138167432,0.0,0.0,100,0.01,4,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
148,0.0007998466491699219,0.00039992416318526013,0.0,0.0,100,0.01,4,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
147,0.0008000373840332031,0.0004000187630675486,0.0,0.0,100,0.01,4,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
146,0.0010000705718994141,4.672030911985737e-07,0.0,0.0,100,0.01,4,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
145,0.0012001991271972656,0.0003997088438569229,0.0,0.0,100,0.01,4,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
144,0.0009996891021728516,1.5078914929239175e-07,0.0,0.0,100,0.01,4,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
128,0.0010373592376708984,7.581770794709194e-05,0.0,0.0,100,0.001,4,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
142,0.0009996891021728516,2.132480599880018e-07,0.0,0.0,100,0.001,6,500,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
141,0.0010219573974609374,3.7650694840485436e-05,0.0,0.0,100,0.001,6,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
140,0.001321887969970703,0.0005942927999061817,0.0,0.0,100,0.001,6,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
139,0.0007999897003173828,0.0003999948892390431,0.0,0.0,100,0.001,6,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
138,0.0010193824768066407,3.8791105799349054e-05,0.0,0.0,100,0.001,6,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
137,0.0006001949310302735,0.0008000613591076698,0.0,0.0,100,0.001,6,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
136,0.0010004997253417968,4.90933901833868e-07,0.0,0.0,100,0.001,6,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
135,0.0010125160217285157,2.3105897188547485e-05,0.0,0.0,100,0.001,4,500,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
134,0.0009998798370361329,8.313939940530154e-07,0.0,0.0,100,0.001,4,500,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
133,0.000800323486328125,0.00040016182839471806,0.0,0.0,100,0.001,4,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
132,0.002399635314941406,0.0033221446695504164,0.0,0.0,100,0.001,4,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
131,0.0009937286376953125,0.0006223580056841764,0.0,0.0,100,0.001,4,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
130,0.0,0.0,0.0,0.0,100,0.001,4,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
129,0.0007997989654541015,0.00039989963553210866,0.0,0.0,100,0.001,4,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
158,0.0006028175354003906,0.0004922051779811167,0.0,0.0,100,0.01,6,500,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
143,0.0010001182556152344,4.370284743266907e-07,0.0,0.0,100,0.001,6,500,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
