,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__reg_alpha,param_xgb__reg_lambda,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
449,0.0012005329132080077,0.0004004956853007636,0.0,0.0,100,1.0,4,50,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
450,0.001200389862060547,0.00040009068289060764,0.0,0.0,100,1.0,4,50,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
451,0.0007998943328857422,0.0003999472623788005,0.0,0.0,100,1.0,4,50,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
452,0.0006002426147460937,0.000490096065864152,0.0,0.0,100,1.0,4,50,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
453,0.0006000995635986328,0.0004899794043111259,0.0,0.0,100,1.0,4,50,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
454,0.0007998943328857422,0.0003999474613569511,0.0,0.0,100,1.0,4,50,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
455,0.0010000228881835937,1.9073486328125e-07,0.0,0.0,100,1.0,4,50,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
456,0.0005999088287353515,0.0004898235616868641,0.0,0.0,100,1.0,4,100,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
457,0.002000904083251953,0.0020977626392638168,0.0,0.0,100,1.0,4,100,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
458,0.001000356674194336,4.6231077741778654e-07,0.0,0.0,100,1.0,4,100,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
459,0.0010003089904785157,7.008046367978606e-07,0.0,0.0,100,1.0,4,100,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
384,0.0009994029998779297,4.862803948967729e-07,0.0,0.0,100,0.1,4,50,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
461,0.0004005908966064453,0.0004906223470973391,0.0,0.0,100,1.0,4,100,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
462,0.0006007671356201172,0.0004905250615435981,0.0,0.0,100,1.0,4,100,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
463,0.0013996124267578124,0.0008003235289434562,0.0,0.0,100,1.0,4,100,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
464,0.0007997035980224609,0.0003998520655634258,0.0,0.0,100,1.0,4,200,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
465,0.0009999275207519531,9.295267433937991e-07,0.0,0.0,100,1.0,4,200,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
466,0.000800323486328125,0.00040016182839471806,0.0,0.0,100,1.0,4,200,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
467,0.0011999130249023438,0.00040009085338217626,0.0,0.0,100,1.0,4,200,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
468,0.0008002758026123047,0.0004001380540201627,0.0,0.0,100,1.0,4,200,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
469,0.0010004520416259765,8.44957597096889e-07,0.0,0.0,100,1.0,4,200,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
470,0.0010005474090576173,7.008046367978606e-07,0.0,0.0,100,1.0,4,200,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
471,0.00039997100830078123,0.0004898624411217046,0.0,0.0,100,1.0,4,200,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
472,0.000999784469604492,0.0006323345195971902,0.0,0.0,100,1.0,4,500,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
473,0.0007998466491699219,0.00039992348093430264,0.0,0.0,100,1.0,4,500,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
474,0.001000213623046875,2.78041453115716e-07,0.0,0.0,100,1.0,4,500,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
475,0.0009997367858886718,4.370284743266907e-07,0.0,0.0,100,1.0,4,500,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
476,0.0014000892639160155,0.0004899989078357661,0.0,0.0,100,1.0,4,500,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
477,0.0010002613067626952,6.14361702286011e-07,0.0,0.0,100,1.0,4,500,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
447,0.00039997100830078123,0.0004898628124481345,0.0,0.0,100,0.1,6,500,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
383,0.0,0.0,0.0,0.0,100,0.01,6,500,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
369,0.001100635528564453,0.00020213158070440934,0.0,0.0,100,0.01,6,200,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
381,0.0007996559143066406,0.0003998282272756502,0.0,0.0,100,0.01,6,500,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
287,0.0006001949310302735,0.0004900571632066482,0.0,0.0,100,0.001,4,500,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
288,0.0010002613067626952,7.008046367978606e-07,0.0,0.0,100,0.001,6,50,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
289,0.0009999275207519531,2.611744678045111e-07,0.0,0.0,100,0.001,6,50,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
290,0.0007998466491699219,0.00039992356621573597,0.0,0.0,100,0.001,6,50,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
291,0.001001596450805664,2.8729191458496223e-06,0.0,0.0,100,0.001,6,50,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
292,0.001200103759765625,0.00039999497450525176,0.0,0.0,100,0.001,6,50,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
293,0.0010000228881835937,5.56082906231432e-07,0.0,0.0,100,0.001,6,50,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
294,0.0010006427764892578,1.087356019114626e-06,0.0,0.0,100,0.001,6,50,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
295,0.0008002281188964844,0.00040011592053519396,0.0,0.0,100,0.001,6,50,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
296,0.0010004043579101562,4.264961199760036e-07,0.0,0.0,100,0.001,6,100,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
297,0.0009996414184570313,3.504023183989303e-07,0.0,0.0,100,0.001,6,100,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
298,0.0010000705718994141,2.431401974483864e-07,0.0,0.0,100,0.001,6,100,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
299,0.0009998321533203126,4.90933901833868e-07,0.0,0.0,100,0.001,6,100,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
286,0.0010001659393310547,3.015782985847835e-07,0.0,0.0,100,0.001,4,500,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
300,0.0007999420166015625,0.00039997126411462557,0.0,0.0,100,0.001,6,100,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
302,0.001199960708618164,0.0004001858513518428,0.0,0.0,100,0.001,6,100,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
303,0.001000213623046875,9.536743164062499e-08,0.0,0.0,100,0.001,6,100,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
304,0.0006000995635986328,0.0004899795435253304,0.0,0.0,100,0.001,6,200,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
305,0.0005999565124511719,0.0004898624643296147,0.0,0.0,100,0.001,6,200,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
306,0.000800323486328125,0.000400162112496772,0.0,0.0,100,0.001,6,200,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
307,0.0010000228881835937,0.0006321836585680717,0.0,0.0,100,0.001,6,200,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
308,0.0008000850677490235,0.00040004316974214004,0.0,0.0,100,0.001,6,200,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
309,0.0009999752044677734,5.917393515582494e-07,0.0,0.0,100,0.001,6,200,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
310,0.0009998321533203126,8.064048063892252e-07,0.0,0.0,100,0.001,6,200,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
311,0.001199817657470703,0.00040025722420949645,0.0,0.0,100,0.001,6,200,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
312,0.0007999420166015625,0.0003999714346570975,0.0,0.0,100,0.001,6,500,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
313,0.0008002758026123047,0.0004001380256082582,0.0,0.0,100,0.001,6,500,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
314,0.0009996414184570313,5.722045898437501e-07,0.0,0.0,100,0.001,6,500,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
301,0.0010000705718994141,6.325959759436417e-07,0.0,0.0,100,0.001,6,100,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
315,0.0009999752044677734,3.504023183989303e-07,0.0,0.0,100,0.001,6,500,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
285,0.000800180435180664,0.00040009034190725254,0.0,0.0,100,0.001,4,500,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
283,0.0010002613067626952,6.843900725558913e-07,0.0,0.0,100,0.001,4,500,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
510,0.0009998321533203126,2.4314019744838644e-07,0.0,0.0,100,1.0,6,500,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
256,0.0010000705718994141,6.503191803448608e-07,0.0,0.0,100,0.001,4,50,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
257,0.0009997367858886718,5.519789172549356e-07,0.0,0.0,100,0.001,4,50,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
258,0.000999784469604492,1.9073486328125e-07,0.0,0.0,100,0.001,4,50,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
259,0.0010024070739746093,2.879243686571222e-06,0.0,0.0,100,0.001,4,50,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
260,0.000999593734741211,4.90933901833868e-07,0.0,0.0,100,0.001,4,50,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
261,0.0010000705718994141,3.8738433859996607e-07,0.0,0.0,100,0.001,4,50,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
262,0.0010001182556152344,4.1019083342755444e-07,0.0,0.0,100,0.001,4,50,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
263,0.0009996414184570313,5.519789172549356e-07,0.0,0.0,100,0.001,4,50,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
264,0.0010002613067626952,4.90933901833868e-07,0.0,0.0,100,0.001,4,100,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
265,0.0010001659393310547,1.215700987241932e-06,0.0,0.0,100,0.001,4,100,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
266,0.0010000228881835937,4.422005889652111e-07,0.0,0.0,100,0.001,4,100,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
267,0.0007997512817382813,0.00039987598203557623,0.0,0.0,100,0.001,4,100,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
284,0.0010004520416259765,5.091227651611e-07,0.0,0.0,100,0.001,4,500,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
268,0.0009999275207519531,8.662177145283198e-07,0.0,0.0,100,0.001,4,100,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
270,0.0009009361267089844,0.00019786463456929985,0.0,0.0,100,0.001,4,100,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
271,0.000999784469604492,5.56082906231432e-07,0.0,0.0,100,0.001,4,100,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
