,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
63,1.129960060119629,0.013656630418646204,0.006400632858276367,0.0004898468869330366,1.0,0.75,10,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7988717500364287,0.7919086575490747,0.7875687901275745,0.8049539314600183,0.8128568369036613,0.7992319932153515,0.009035134415185065,41
76,0.7022461891174316,0.012148206498601462,0.01750011444091797,0.0006364944739476082,1.0,1.0,50,2,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7960537271799997,0.7912555423718228,0.7938172267155841,0.8079322313015926,0.806881043047655,0.7991879541233309,0.0068882109169786055,42
45,1.1107605934143066,0.042144786792709305,0.007003879547119141,0.0015539864929786239,0.75,1.0,10,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7874279231457774,0.7935089198359667,0.8003522888351537,0.8084403401984491,0.8010071093141942,0.7981473162659082,0.007147122110209289,43
29,0.10412774085998536,0.004497799566376338,0.006002998352050782,0.0006335723065453215,0.75,0.5,10,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7946694352505257,0.7872561876808426,0.8021632410572834,0.8003001751021429,0.798457994452541,0.7965694067086672,0.005274889939966762,44
55,0.10272893905639649,0.002315919646807703,0.00600738525390625,0.0013876810850767722,1.0,0.5,10,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.7968031182997148,0.784094693894544,0.7940621612607355,0.7984240807137497,0.8090227174191257,0.7964813543175739,0.0080055650373634,45
0,0.3563199520111084,0.016385817241486644,0.006001567840576172,0.0006323391761170607,0.5,0.5,10,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7821145319427965,0.7911280417993714,0.7923945218043859,0.7893953764696073,0.8168972884313019,0.7943859520894926,0.01180536856999829,46
27,0.5690545558929443,0.021709089033213405,0.005904769897460938,0.0004954172531828165,0.75,0.5,10,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7877167509731676,0.7695752409500614,0.8044849078629202,0.8140165096306178,0.7916359780400022,0.7934858774913539,0.015171743563118626,47
36,0.8113083362579345,0.030643866907161896,0.006200361251831055,0.0011664166100196218,0.75,0.75,10,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7873368513083119,0.7788723745290287,0.7927749520553656,0.8083361127324273,0.7939657018684803,0.7922571984987228,0.009644499620183496,48
47,0.15883297920227052,0.008965781913679846,0.006105899810791016,0.0012878659545380686,0.75,1.0,10,3,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.781333916193093,0.7799444201586212,0.8052405569915784,0.8005711665137998,0.7907558021092881,0.7915691723932762,0.010084637427295191,49
9,0.5272530555725098,0.012365648393118787,0.006000709533691406,3.4858068242067463e-06,0.5,0.75,10,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7688544724078352,0.7957180624076272,0.7868105353122654,0.7936426457099974,0.8014589503706141,0.7892969332416679,0.01124372853527004,50
64,0.12662830352783203,0.0021087437522048836,0.005799341201782227,0.0007484707592879964,1.0,0.75,10,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.7923926393138908,0.7808056995357938,0.7786990327691152,0.7830635579087801,0.7876973866349072,0.7845316632324975,0.004937093607495366,51
73,0.14882893562316896,0.0031694513491385985,0.005400371551513672,0.0004912845720235213,1.0,1.0,10,2,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.7862335810487313,0.7704547346947273,0.7722369298757609,0.7992735345618278,0.7881361687012572,0.7832669897764608,0.010719469621551143,52
38,0.13293566703796386,0.00408295489969924,0.005999088287353516,0.0006325624223069872,0.75,0.75,10,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7734028601761069,0.7681337038656092,0.7755539689819061,0.8083830150921371,0.7876764922507953,0.7826300080733108,0.014380805236755724,53
18,0.6505720615386963,0.01992127514310447,0.006505060195922852,0.0006388819238935376,0.5,1.0,10,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7853827098815546,0.7805506983908908,0.7724453848078046,0.7940178645876762,0.7780807463474004,0.7820954808030653,0.007274309703198404,54
7,0.7813232421875,0.022447603417991988,0.034810113906860354,0.0016917461013790157,0.5,0.5,100,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7427298653177626,0.6910505006349008,0.7070113816392896,0.7474542441424165,0.7340066548613396,0.7244505293191418,0.021791330126943075,55
