,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
55,0.1096351146697998,0.0042739605187816065,0.0051043033599853516,0.0008013357614592444,1.0,0.5,10,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.7746192893401015,0.7695431472081218,0.7560975609756098,0.7601626016260162,0.7693089430894309,0.7659463084478559,0.0067810655465110736,32
61,0.9626095294952393,0.012376048558967293,0.030903387069702148,0.0004939221072403722,1.0,0.5,100,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7705583756345178,0.7532994923857868,0.7713414634146342,0.7611788617886179,0.7723577235772358,0.7657471833601586,0.007402126113013927,33
58,0.4890249252319336,0.01668379515537947,0.015703773498535155,0.0006041394430214434,1.0,0.5,50,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7756345177664975,0.7624365482233503,0.7672764227642277,0.75,0.7723577235772358,0.7655410424662623,0.008972388926324683,34
41,0.6356315612792969,0.007580735541241052,0.017200803756713866,0.000751236605391648,0.75,0.75,50,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7695431472081218,0.7563451776649747,0.7713414634146342,0.7611788617886179,0.766260162601626,0.764933762535595,0.005512303773364246,35
56,0.1370375633239746,0.0031592028323501947,0.004999351501464844,0.0006338441826496631,1.0,0.5,10,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7766497461928934,0.749238578680203,0.7682926829268293,0.7550813008130082,0.7703252032520326,0.7639175023729934,0.010157363111661728,36
44,1.2834060668945313,0.02527395022387348,0.03130640983581543,0.0016591872273651856,0.75,0.75,100,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.7695431472081218,0.7563451776649747,0.7652439024390244,0.758130081300813,0.7693089430894309,0.763714250340473,0.0055335817903380295,37
53,1.5026909351348876,0.017060391833252177,0.03351516723632812,0.0010572029361024771,0.75,1.0,100,3,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.7695431472081218,0.7593908629441625,0.766260162601626,0.7591463414634146,0.7611788617886179,0.7631038752011886,0.004112920715950053,38
38,0.1390305995941162,0.0052422853637548485,0.004414129257202149,0.0003703650535144354,0.75,0.75,10,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7715736040609137,0.7593908629441625,0.7682926829268293,0.75,0.7632113821138211,0.7624937064091453,0.007514094301277117,39
29,0.10552487373352051,0.0021949567166550336,0.004799890518188477,0.0004003365130919254,0.75,0.5,10,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.766497461928934,0.7461928934010152,0.7632113821138211,0.7611788617886179,0.7682926829268293,0.7610746564318435,0.007842831787609897,40
70,1.2503753662109376,0.024576115283187504,0.031412601470947266,0.0012459494715417333,1.0,0.75,100,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7695431472081218,0.7411167512690355,0.7693089430894309,0.7520325203252033,0.7693089430894309,0.7602620609962445,0.011696999074082332,41
