,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
153,0.0015019893646240235,0.0004475188851727997,0.0,0.0,100,0.01,6,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
154,0.0014003753662109376,0.0004897658170601828,0.0,0.0,100,0.01,6,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
155,0.0018000602722167969,0.0007483919474121718,0.0,0.0,100,0.01,6,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
145,0.0017998695373535156,0.00039985226458894913,0.0,0.0,100,0.01,4,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
151,0.0013997554779052734,0.0004893953541808231,0.0,0.0,100,0.01,4,500,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
144,0.0013996124267578124,0.0004892203912565559,0.0,0.0,100,0.01,4,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
138,0.003400421142578125,0.00480062963324891,0.0,0.0,100,0.001,6,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
142,0.0016000747680664062,0.0004894343884180951,0.0,0.0,100,0.001,6,500,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
141,0.0009996414184570313,6.97552625576391e-07,0.0,0.0,100,0.001,6,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
140,0.0013998031616210937,0.0004901353783048449,0.0,0.0,100,0.001,6,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
139,0.001200246810913086,0.00039992382205992686,0.0,0.0,100,0.001,6,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
157,0.001400136947631836,0.0004903491940875049,0.0,0.0,100,0.01,6,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
137,0.0032002925872802734,0.0024822121494681593,0.0,0.0,100,0.001,6,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
136,0.0018000602722167969,0.0003995900222393013,0.0,0.0,100,0.001,6,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
135,0.0016001224517822265,0.0004903492172723772,0.0,0.0,100,0.001,4,500,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
134,0.0014010906219482423,0.0004892847340679532,0.0,0.0,100,0.001,4,500,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
133,0.002201080322265625,0.00040221385299689936,0.0,0.0,100,0.001,4,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
132,0.001199626922607422,0.000400114215723052,0.0,0.0,100,0.001,4,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
131,0.0039032936096191407,0.0038042553103418636,0.0,0.0,100,0.001,4,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
130,0.0016012191772460938,0.0004906648565424251,0.0,0.0,100,0.001,4,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
129,0.0018000125885009766,0.0007480607052215055,0.0,0.0,100,0.001,4,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
143,0.002599191665649414,0.001199348962840499,0.0,0.0,100,0.001,6,500,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
158,0.0017995834350585938,0.00039982811353995464,0.0,0.0,100,0.01,6,500,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
165,0.001599740982055664,0.0004903297369560838,0.0,0.0,100,0.1,4,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
160,0.0014002799987792968,0.0004896492486369348,0.0,0.0,100,0.1,4,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
128,0.0013999462127685547,0.0004902132376924144,0.0,0.0,100,0.001,4,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
189,0.001400327682495117,0.0004902908111017266,0.0,0.0,100,1.0,6,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
188,0.0017999172210693359,0.0003999949460831842,0.0,0.0,100,1.0,6,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
187,0.001999664306640625,0.0006321835830386366,0.0,0.0,100,1.0,6,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
186,0.0016016006469726563,0.0004914683722311947,0.0,0.0,100,1.0,6,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
185,0.0019998550415039062,0.000633088454304727,0.0,0.0,100,1.0,6,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
184,0.0015998363494873046,0.0004901157781488557,0.0,0.0,100,1.0,6,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
183,0.001600027084350586,0.000490174149511804,0.0,0.0,100,1.0,4,500,1,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
182,0.0009989738464355469,6.743495761743046e-07,0.0,0.0,100,1.0,4,500,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
181,0.001400327682495117,0.0004900960890609991,0.0,0.0,100,1.0,4,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
180,0.0018000125885009766,0.0004002819855663208,0.0,0.0,100,1.0,4,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
179,0.0014005184173583984,0.000490427733510282,0.0,0.0,100,1.0,4,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
178,0.001502227783203125,0.0004470471927206545,0.0,0.0,100,1.0,4,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
177,0.0016011714935302735,0.0004909209891761436,0.0,0.0,100,1.0,4,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
176,0.0015999794006347657,0.0004905244589526546,0.0,0.0,100,1.0,4,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
175,0.0017994880676269532,0.00039989997667807365,0.0,0.0,100,0.1,6,500,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
174,0.0016007423400878906,0.0004911497726608546,0.0,0.0,100,0.1,6,500,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
173,0.0015997886657714844,0.0004905641959225991,0.0,0.0,100,0.1,6,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
172,0.0017998218536376953,0.00040006771132890733,0.0,0.0,100,0.1,6,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
171,0.0015994071960449218,0.0004902526891497344,0.0,0.0,100,0.1,6,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
170,0.0017019271850585937,0.00039914447790095014,0.0,0.0,100,0.1,6,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
169,0.0015999794006347657,0.0004900381816716149,0.0,0.0,100,0.1,6,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
168,0.0018013477325439452,0.0004009568995898392,0.0,0.0,100,0.1,6,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
167,0.001800203323364258,0.00040002080932940824,0.0,0.0,100,0.1,4,500,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
166,0.001399850845336914,0.0004899024035138292,0.0,0.0,100,0.1,4,500,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
164,0.0011995315551757812,0.00039980423970129264,0.0,0.0,100,0.1,4,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
163,0.0011995315551757812,0.00039980421126566574,0.0,0.0,100,0.1,4,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
162,0.0014002799987792968,0.00048984347524996,0.0,0.0,100,0.1,4,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
161,0.003000020980834961,0.0020974884652452106,0.0,0.0,100,0.1,4,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
159,0.0018004417419433595,0.001166245223588765,0.0,0.0,100,0.01,6,500,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
127,0.0012010097503662109,0.00040228396171925845,0.0,0.0,50,1.0,6,500,1,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
95,0.0014001846313476563,0.0004899209633350963,0.0,0.0,50,0.01,6,500,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
125,0.0013998985290527345,0.0004902519934661355,0.0,0.0,50,1.0,6,200,1,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
91,0.0013010501861572266,0.00040072862557131994,0.0,0.0,50,0.01,6,100,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
90,0.001401376724243164,0.0004889543046415117,0.0,0.0,50,0.01,6,100,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
89,0.0012004375457763672,0.0004000669156549423,0.0,0.0,50,0.01,6,50,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
88,0.0019999027252197267,9.81867803667736e-07,0.0,0.0,50,0.01,6,50,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
87,0.001199626922607422,0.0004008299391689703,0.0,0.0,50,0.01,4,500,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
86,0.0011998653411865235,0.00039963791925341985,0.0,0.0,50,0.01,4,500,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
85,0.0016003131866455078,0.0004896294664882487,0.0,0.0,50,0.01,4,200,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
84,0.0014004707336425781,0.0004901740103528697,0.0,0.0,50,0.01,4,200,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
83,0.001199960708618164,0.0003997088154145095,0.0,0.0,50,0.01,4,100,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
82,0.0011993408203125,0.000399780330312157,0.0,0.0,50,0.01,4,100,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
81,0.0020009994506835936,5.7220458984375e-07,0.0,0.0,50,0.01,4,50,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
80,0.0016005516052246093,0.0004898247685925217,0.0,0.0,50,0.01,4,50,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
79,0.0017999649047851563,0.0004007348839514217,0.0,0.0,50,0.001,6,500,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
92,0.0013999462127685547,0.0004899208705145337,0.0,0.0,50,0.01,6,200,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
78,0.0013999462127685547,0.0004902130057793287,0.0,0.0,50,0.001,6,500,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
76,0.0015999794006347657,0.0004903301079286311,0.0,0.0,50,0.001,6,200,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
75,0.0020017623901367188,2.8649938365554433e-06,0.0,0.0,50,0.001,6,100,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
74,0.0018001556396484374,0.00040023515412480843,0.0,0.0,50,0.001,6,100,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
73,0.0017992019653320312,0.0004002352677448345,0.0,0.0,50,0.001,6,50,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
72,0.0018002510070800782,0.0007485704242855014,0.0,0.0,50,0.001,6,50,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
71,0.0014017105102539062,0.0004885833800153612,0.0,0.0,50,0.001,4,500,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
70,0.0015998363494873046,0.000799501011107016,0.0,0.0,50,0.001,4,500,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
69,0.001199960708618164,0.0003995900506901703,0.0,0.0,50,0.001,4,200,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
68,0.0016003131866455078,0.0004909975662751826,0.0,0.0,50,0.001,4,200,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
67,0.0013998031616210937,0.0004898431271176979,0.0,0.0,50,0.001,4,100,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
66,0.0010011672973632812,2.648056674368824e-06,0.0,0.0,50,0.001,4,100,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
65,0.0012019157409667968,0.00039910157506056884,0.0,0.0,50,0.001,4,50,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
64,0.0016001224517822265,0.0007998228410702681,0.0,0.0,50,0.001,4,50,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
77,0.001403951644897461,0.0005877962500790294,0.0,0.0,50,0.001,6,200,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
93,0.0013998985290527345,0.0004898625107454316,0.0,0.0,50,0.01,6,200,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
94,0.001199960708618164,0.0003998279713702896,0.0,0.0,50,0.01,6,500,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
190,0.001599884033203125,0.0004895706075473851,0.0,0.0,100,1.0,6,500,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
124,0.004000806808471679,0.0032877517093269563,0.0,0.0,50,1.0,6,200,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
123,0.001400327682495117,0.0004898043946980132,0.0,0.0,50,1.0,6,100,1,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
122,0.0014003753662109376,0.0004894735774816814,0.0,0.0,50,1.0,6,100,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
121,0.001600027084350586,0.0008004307902234779,0.0,0.0,50,1.0,6,50,1,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
120,0.0012001991271972656,0.00040030554691264397,0.0,0.0,50,1.0,6,50,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
119,0.001400327682495117,0.0004899991166487461,0.0,0.0,50,1.0,4,500,1,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
118,0.0011999130249023438,0.00040032898759920205,0.0,0.0,50,1.0,4,500,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
117,0.0009994983673095703,5.519789172549356e-07,0.0,0.0,50,1.0,4,200,1,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
116,0.0010005950927734375,1.1223413749637433e-06,0.0,0.0,50,1.0,4,200,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
115,0.0009999275207519531,2.611744678045111e-07,0.0,0.0,50,1.0,4,100,1,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
114,0.0013999462127685547,0.0004899209169248172,0.0,0.0,50,1.0,4,100,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
113,0.001302051544189453,0.0003993233599906998,0.0,0.0,50,1.0,4,50,1,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
112,0.0012000083923339843,0.000399804154394406,0.0,0.0,50,1.0,4,50,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
111,0.0013999462127685547,0.0004899209169248172,0.0,0.0,50,0.1,6,500,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
110,0.0012009620666503906,0.00040242687151097087,0.0,0.0,50,0.1,6,500,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
109,0.001200246810913086,0.000399804154394406,0.0,0.0,50,0.1,6,200,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
108,0.0013998985290527345,0.000489765167110052,0.0,0.0,50,0.1,6,200,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
107,0.001199626922607422,0.0003999952303037686,0.0,0.0,50,0.1,6,100,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
106,0.0010001659393310547,7.539457464619588e-07,0.0,0.0,50,0.1,6,100,0.9,"{'pca__n_components': 50, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
105,0.0014002323150634766,0.0004897847441582108,0.0,0.0,50,0.1,6,50,1,"{'pca__n_components': 50, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
