,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
45,1.119681215286255,0.029793216465315096,0.006702995300292969,0.000871688121791383,0.75,1.0,10,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7906544682445513,0.7914350839942548,0.7906278662553157,0.8030595972650713,0.7889249317014819,0.792940389492135,0.005125649452182667,38
72,1.6964377403259276,0.0941146198159149,0.007000732421875,0.0015476971281159653,1.0,1.0,10,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7848987281167384,0.7860410291638045,0.7900806720587008,0.7829150337696991,0.8136717178840256,0.7915214361985937,0.01131968256112602,39
79,1.5800358772277832,0.0969423519923924,0.036400365829467776,0.003931771891016554,1.0,1.0,100,2,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7877583838131519,0.7802800849309935,0.7901536312849162,0.7887465604936214,0.8040942545667288,0.7902065830178823,0.0077399087116200825,40
63,1.3313969612121581,0.12115548763535793,0.007001543045043945,0.0019991892494037604,1.0,0.75,10,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7939642790232936,0.7782348716667709,0.7891400191778537,0.7856848786792296,0.8039636646660293,0.7901975426426354,0.008582335431877752,41
9,0.5374372959136963,0.026354630371959193,0.006000995635986328,0.0006316642594900294,0.5,0.75,10,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7869413393284623,0.778279106559254,0.7808669640623698,0.8033331943633787,0.7965592172963711,0.7891959643219671,0.009462685984495919,42
76,0.8569642066955566,0.06908942464388616,0.0186065673828125,0.0009736954710324005,1.0,1.0,50,2,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7837486209121756,0.7777430837444577,0.7859011506712249,0.7905653297757025,0.803114830311483,0.7882146030830086,0.008514604670956208,43
36,0.85520339012146,0.014990891798935861,0.006002235412597656,0.0010943675339318692,0.75,0.75,10,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7821327463102895,0.7802878910884907,0.7939084257483533,0.7878423872258817,0.7935347551961722,0.7875412411138376,0.005628798145895121,44
0,0.37613301277160643,0.014164595975904875,0.008000373840332031,0.0012634635326478497,0.5,0.5,10,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7657502237765149,0.7735355648535565,0.7856796673059284,0.8017437255065456,0.8073537784881868,0.7868125919861464,0.015912670508272747,45
18,0.6663714408874511,0.02509473592178846,0.006400108337402344,0.0004894968590194854,0.5,1.0,10,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7621359728553883,0.7767985386873166,0.7783993788043025,0.7930433377803718,0.8075366043491661,0.783582766495309,0.015467042182059187,46
29,0.10733389854431152,0.003763083170018078,0.005705499649047851,0.0007478309013300179,0.75,0.5,10,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7665100231062263,0.773668269531006,0.7645345201367464,0.7920166972400566,0.802884992086252,0.7799229004200574,0.015028942134083172,47
