,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
147,0.0014000415802001953,0.0004900379264760837,0.0,0.0,100,0.01,4,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
148,0.001599740982055664,0.0004898430574912157,0.0,0.0,100,0.01,4,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
149,0.0015997886657714844,0.0007997751857861596,0.0,0.0,100,0.01,4,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
150,0.0012000083923339843,0.00040016179998450155,0.0,0.0,100,0.01,4,500,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
155,0.0016031265258789062,0.0008007974188459951,0.0,0.0,100,0.01,6,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
152,0.0017998695373535156,0.0007485959687088792,0.0,0.0,100,0.01,6,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
153,0.0016010284423828125,0.0004898237241551067,0.0,0.0,100,0.01,6,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
154,0.001602029800415039,0.0008026864699493295,0.0,0.0,100,0.01,6,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
145,0.001399993896484375,0.0007998943968430336,0.0,0.0,100,0.01,4,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
156,0.0017023563385009765,0.0006033144979771368,0.0,0.0,100,0.01,6,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
151,0.0014002323150634766,0.0004901740567391855,0.0,0.0,100,0.01,4,500,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",,,,,,,,65
144,0.0011995315551757812,0.0003994465585794849,0.0,0.0,100,0.01,4,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
138,0.0017008781433105469,0.000748202873833223,0.0,0.0,100,0.001,6,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
