,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic__C,param_logistic__max_iter,param_logistic__penalty,param_logistic__solver,param_logistic__tol,param_pca__n_components,param_logistic__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4242,0.017504024505615234,0.00464557122019428,0.002605628967285156,0.0007302563194784627,1000,100,elasticnet,saga,0.1,0.9,0.8,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8349778305127084,0.8344600220654053,0.8463895605770032,0.8566455432335529,0.8500827939970435,0.8445111500771427,0.008645513234926518,1985
2511,0.019244813919067384,0.003297225572643968,0.00190582275390625,0.0006655089413431867,0.01,10000,elasticnet,saga,0.01,0.85,0.1,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8354409958575325,0.8343507358604467,0.8466240723755523,0.8537897106645543,0.8523393874811297,0.8445089804478432,0.008213879949846598,1986
1115,0.029649686813354493,0.003981722430931098,0.0028047561645507812,0.0005124362418014635,1,1000,l2,sag,0.01,0.8,,"{'logistic__C': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.01, 'pca__n_components': 0.8}",0.835836507837382,0.8343507358604467,0.847562119569749,0.8535604102393063,0.8512319851231985,0.8445083517260166,0.007935370740330431,1987
3875,0.024051475524902343,0.0023478360260650063,0.0027085304260253905,0.0004005739960875932,100,100,elasticnet,saga,0.01,0.8,0.9,"{'logistic__C': 100, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.8}",0.8359301817273466,0.8343143071254606,0.8474683148503294,0.8536802718252313,0.8511431839907229,0.8445072519038181,0.00792981763952514,1988
3762,0.016048908233642578,0.0023903224409240805,0.0018374919891357422,0.0005209979830867278,100,1000,elasticnet,saga,0.1,0.9,0.2,"{'logistic__C': 100, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8369241657819688,0.8321650117612773,0.8461863170182607,0.8562494788626699,0.8509969233019394,0.8445043793452232,0.008861704509595,1989
2491,0.024801111221313475,0.0026283963860927366,0.0024060726165771483,0.0005757573105156884,0.01,1000,elasticnet,saga,0.001,0.85,0.1,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8354670163825225,0.8343715522804388,0.8466292837488535,0.8536959059451347,0.8523498346731857,0.8445027186060271,0.008184114480121237,1990
4100,0.021956443786621094,0.002112324016177589,0.002812099456787109,0.0005086623010214222,1000,100,elasticnet,saga,0.01,0.8,0.1,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.8}",0.8359666104623327,0.8343299194404548,0.8474214124906195,0.8535239306261985,0.8512685502953944,0.8445020846629999,0.007899727866808894,1991
937,0.020981502532958985,0.0028478878394827597,0.0028953075408935545,0.0004927840015413683,0.01,100,l2,sag,0.01,0.9,,"{'logistic__C': 0.01, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.01, 'pca__n_components': 0.9}",0.8354670163825224,0.8339031828306167,0.845920536979905,0.855019594763612,0.8521983503883743,0.8445017362690062,0.008553732636526331,1992
2476,0.03462586402893066,0.0038944792090908416,0.003003978729248047,0.0006341503530234331,0.01,100,elasticnet,saga,0.001,0.85,0.1,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8354618122775246,0.8343819604904348,0.846603226882348,0.8537219628116403,0.8523393874811298,0.8445016699886155,0.008185202555547666,1993
4317,0.01994156837463379,0.00257690070545265,0.0027024269104003905,0.0007481206419248776,1000,10000,elasticnet,saga,0.1,0.9,0.9,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8354722204875205,0.8334035887508067,0.8462123738847661,0.8571875260568665,0.8502238310897988,0.8444999080539517,0.008958782613774524,1994
2506,0.025885915756225585,0.005057878711850769,0.00272369384765625,0.0006309865057311619,0.01,10000,elasticnet,saga,0.001,0.85,0.1,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8354514040675285,0.8343715522804388,0.8466344951221546,0.8537115400650379,0.8523237166930459,0.8444985416456412,0.008186349780120344,1995
1160,0.028907346725463866,0.003972756060355726,0.0028066158294677733,0.00039481207933886195,1,10000,l2,sag,0.01,0.8,,"{'logistic__C': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.01, 'pca__n_components': 0.8}",0.8359301817273466,0.8343871645954328,0.8474995830901358,0.853664637705328,0.8509916997059115,0.844494653364831,0.007884685539321312,1996
3115,0.01559295654296875,0.004048133271552295,0.002010536193847656,0.002631045565283506,1,100,elasticnet,saga,0.1,0.8,0.95,"{'logistic__C': 1, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8361435500322655,0.8342362455504901,0.8476559242891687,0.8532581505878429,0.8511640783748349,0.8444915897669205,0.007826232276481725,1997
1348,0.018585348129272462,0.002683234229082364,0.002547168731689453,0.0006793461122298151,100,100,l2,sag,0.1,0.95,,"{'logistic__C': 100, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8381211099315139,0.8333931805408106,0.8445395230551155,0.8564370883015091,0.8499626512884,0.8444907106234698,0.008202285581846649,1998
3087,0.018593502044677735,0.005243667619757422,0.002009010314941406,0.0010538091335896157,1,1000,elasticnet,saga,0.1,0.9,0.9,"{'logistic__C': 1, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8361643664522576,0.8337626719956702,0.8466136496289502,0.854785082965063,0.8511222896066111,0.8444896121297104,0.0082325892131405,1999
2960,0.023574209213256835,0.0060599649146549014,0.004914522171020508,0.0028551029031237936,1,10000,elasticnet,saga,0.01,0.8,0.2,"{'logistic__C': 1, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.8}",0.8358885488873624,0.8345589000603677,0.8471347869590594,0.8537063286917369,0.8511536311827789,0.844488439156261,0.007860677938014503,2000
3805,0.01634354591369629,0.0021661886112975116,0.0023258686065673827,0.0002662497292848965,100,1000,elasticnet,saga,0.1,0.8,0.5,"{'logistic__C': 100, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8360082433023168,0.8336481816857138,0.8474474693571251,0.8543473276077712,0.8509864761098836,0.8444875396125621,0.008217091032509083,2001
3680,0.02271442413330078,0.004185048095478466,0.002175760269165039,0.0004144182222746263,100,10000,elasticnet,saga,0.01,0.8,0.05,"{'logistic__C': 100, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.8}",0.8359353858323445,0.8343195112304587,0.8472859167847911,0.8538001334111566,0.8510857244344151,0.8444853343386332,0.007932458284070453,2002
2447,0.031177234649658204,0.0025583100924502136,0.0022038936614990233,0.00040417003878109685,0.01,1000,elasticnet,saga,0.001,0.9,0.05,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.9}",0.8353108932325818,0.8340124690355751,0.8462175852580672,0.8546600100058367,0.8522140211764583,0.8444829957417038,0.008486560767908975,2003
3145,0.01454610824584961,0.0038758183003048006,0.0016032695770263673,0.003206539154052734,1,10000,elasticnet,saga,0.1,0.8,0.95,"{'logistic__C': 1, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8364401840171527,0.8339812444055872,0.8466657633619611,0.8541284499291253,0.8511849727589467,0.8444801228945547,0.00797106413474753,2004
4385,0.022352981567382812,0.003719693751137735,0.0024998664855957033,0.00046799290689616984,1000,1000,elasticnet,saga,0.01,0.8,1,"{'logistic__C': 1000, 'logistic__l1_ratio': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.8}",0.8358208955223879,0.8342726742854766,0.847390144250813,0.85372196281164,0.8511901963549746,0.8444791746450584,0.007975953065121572,2005
2432,0.03466110229492188,0.0031979234495714023,0.0031062602996826173,0.0006714107058043943,0.01,100,elasticnet,saga,0.001,0.9,0.05,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.9}",0.835321301442578,0.8339968567205811,0.8462644876177772,0.8546026848995247,0.8522087975804304,0.8444788256521782,0.008475441027573954,2006
2481,0.021610212326049805,0.002451933275726225,0.002703857421875,0.0003965970598731628,0.01,100,elasticnet,saga,0.01,0.85,0.1,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8355346697474969,0.8342934907054684,0.8467074543483699,0.8533571666805636,0.8525013189579971,0.8444788200879791,0.008147282945221275,2007
253,0.016048669815063477,0.003116009391718345,0.0031112194061279296,0.0009363910330829183,0.01,10000,l2,liblinear,0.1,0.95,,"{'logistic__C': 0.01, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8350663002976748,0.8339708361955911,0.8461602601517552,0.8554417160010006,0.8517491211299683,0.844477646755198,0.008658901225108994,2008
223,0.02828531265258789,0.006131683487531608,0.00511636734008789,0.0006716412365263214,0.01,1000,l2,liblinear,0.1,0.95,,"{'logistic__C': 0.01, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8350663002976748,0.8339708361955911,0.8461602601517552,0.8554417160010006,0.8517491211299683,0.844477646755198,0.008658901225108994,2008
193,0.01994352340698242,0.0023144424364965714,0.003920936584472656,0.0008095744108616817,0.01,100,l2,liblinear,0.1,0.95,,"{'logistic__C': 0.01, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8350663002976748,0.8339708361955911,0.8461602601517552,0.8554417160010006,0.8517491211299683,0.844477646755198,0.008658901225108994,2008
505,0.019964933395385742,0.003154641787835358,0.0029137134552001953,0.0005932636148124191,100,1000,l1,liblinear,0.1,0.8,,"{'logistic__C': 100, 'logistic__max_iter': 1000, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8357064052124316,0.8341790003955121,0.8473640873843075,0.8537063286917368,0.8514095873881496,0.8444730818144276,0.008056656894518224,2011
1205,0.032032442092895505,0.003883049720854044,0.003012418746948242,0.0003365701298501167,10,100,l2,sag,0.01,0.8,,"{'logistic__C': 10, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.01, 'pca__n_components': 0.8}",0.8359353858323446,0.8343038989154645,0.8474943717168348,0.8535551988660051,0.8510752772423592,0.8444728265146016,0.007893118021044561,2012
2452,0.02467665672302246,0.0031011298005181346,0.003388500213623047,0.0005012563510309984,0.01,1000,elasticnet,saga,0.01,0.9,0.05,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.9}",0.8352744644975956,0.8340488977705616,0.8463374468439924,0.8545766280330193,0.8521199964479546,0.8444714867186246,0.008453531420269172,2013
2462,0.03291616439819336,0.00614209277744843,0.0034127235412597656,0.0010674837600158328,0.01,10000,elasticnet,saga,0.001,0.9,0.05,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.9}",0.8353317096525739,0.8340124690355752,0.8462540648711749,0.8545870507796213,0.8521670088122065,0.8444704606302305,0.008457539262481068,2014
3550,0.015909957885742187,0.0025549975377933236,0.002306509017944336,0.00040312069426626376,10,10000,elasticnet,saga,0.1,0.8,0.95,"{'logistic__C': 10, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.836523449697121,0.8343247153354566,0.84790085883432,0.8528568748436587,0.8507357435005406,0.8444683284422194,0.007582142866882314,2015
625,0.015213823318481446,0.0034596411925591256,0.003032493591308594,0.0005707321773054115,1000,10000,l1,liblinear,0.1,0.8,,"{'logistic__C': 1000, 'logistic__max_iter': 10000, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8358625283623723,0.8342518578654843,0.8469471775202202,0.8536177353456184,0.8516446492094087,0.8444647896606208,0.007997398609970343,2016
4390,0.015227365493774413,0.0026849604816133674,0.002509403228759766,0.0007741495451875966,1000,1000,elasticnet,saga,0.1,0.8,1,"{'logistic__C': 1000, 'logistic__l1_ratio': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8362736526572161,0.8344444097504111,0.8474891603435337,0.8537480196781456,0.8503544209904983,0.8444619326839611,0.007713826974073414,2017
4362,0.020028448104858397,0.002498571137727586,0.0027113437652587892,0.0006070250969331987,1000,10000,elasticnet,saga,0.1,0.9,0.95,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8360082433023168,0.833502466745769,0.8458892687400983,0.8559003168514967,0.8510073704939956,0.8444615332267353,0.008570780987986972,2018
2437,0.027164220809936523,0.0025898961873015514,0.003223419189453125,0.00042608573989610774,0.01,100,elasticnet,saga,0.01,0.9,0.05,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.9}",0.835352526072566,0.8340801224005496,0.8461394146585508,0.854613107646127,0.8521147728519267,0.8444599887259441,0.008428398616601102,2019
3235,0.011279726028442382,0.0024293136423714557,0.005240392684936523,0.0030710298699097214,10,10000,elasticnet,saga,0.1,0.8,0,"{'logistic__C': 10, 'logistic__l1_ratio': 0, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8360602843522972,0.8340593059805574,0.8464051946969066,0.8540815475694156,0.8516759907855765,0.8444564646769507,0.008088981142427175,2020
4077,0.015434741973876953,0.003457278593902809,0.00170440673828125,0.0006035101205088589,1000,1000,elasticnet,saga,0.1,0.9,0.05,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8369137575719728,0.8322638897562398,0.846655340615359,0.8559836988243141,0.850432774930918,0.8444498923397609,0.008706084819514206,2021
3446,0.018530941009521483,0.003969774441287176,0.0022931575775146486,0.0008702643974661873,10,1000,elasticnet,saga,0.1,0.85,0.8,"{'logistic__C': 10, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8371843710318699,0.8332474656008659,0.8471764779454682,0.8530809638956058,0.851550624480905,0.844447980590943,0.007882032842477276,2022
4285,0.018039846420288087,0.0016809410490430505,0.0030298233032226562,0.0004437766677442372,1000,100,elasticnet,saga,0.1,0.8,0.9,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8359509981473386,0.833960427985595,0.8470618277328442,0.8549466355373968,0.8502656198580227,0.8444371018522394,0.008161933077033596,2023
580,0.015545368194580078,0.0007038529152646101,0.0029999256134033204,0.0006352215800556255,1000,1000,l2,liblinear,0.1,0.8,,"{'logistic__C': 1000, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.835565894377485,0.8344392056454131,0.8474578921037271,0.8534301259067788,0.8512894446795063,0.844436512542582,0.00794494186885701,2024
550,0.020649528503417967,0.007588129083857237,0.003926467895507812,0.0013295500032131683,1000,100,l2,liblinear,0.1,0.8,,"{'logistic__C': 1000, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.835565894377485,0.8344392056454131,0.8474578921037271,0.8534301259067788,0.8512894446795063,0.844436512542582,0.00794494186885701,2024
610,0.014075422286987304,0.002162227621655846,0.002845096588134766,0.0004379244891106487,1000,10000,l2,liblinear,0.1,0.8,,"{'logistic__C': 1000, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.835565894377485,0.8344392056454131,0.8474578921037271,0.8534301259067788,0.8512894446795063,0.844436512542582,0.00794494186885701,2024
460,0.020393896102905273,0.0016584958699801342,0.003757143020629883,0.0012483135674588156,100,100,l2,liblinear,0.1,0.8,,"{'logistic__C': 100, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8355606902724869,0.8344392056454131,0.8474578921037271,0.8534249145334778,0.8512894446795063,0.8444344294469224,0.007944924520041639,2027
490,0.01861577033996582,0.0026222270798226715,0.003705930709838867,0.0009821226787528833,100,1000,l2,liblinear,0.1,0.8,,"{'logistic__C': 100, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8355606902724869,0.8344392056454131,0.8474578921037271,0.8534249145334778,0.8512894446795063,0.8444344294469224,0.007944924520041639,2027
520,0.019364118576049805,0.0029749344926424076,0.003621530532836914,0.0008588990632313575,100,10000,l2,liblinear,0.1,0.8,,"{'logistic__C': 100, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8355606902724869,0.8344392056454131,0.8474578921037271,0.8534249145334778,0.8512894446795063,0.8444344294469224,0.007944924520041639,2027
400,0.016233062744140624,0.0024013079070342824,0.0032035350799560548,0.0005095752055269452,10,1000,l2,liblinear,0.1,0.8,,"{'logistic__C': 10, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8355554861674889,0.8344444097504111,0.847447469357125,0.8534353372800801,0.8512842210834781,0.8444333847277166,0.00794544547051445,2030
370,0.016469144821166994,0.0033821673164488425,0.003713035583496094,0.0006137200179694867,10,100,l2,liblinear,0.1,0.8,,"{'logistic__C': 10, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8355554861674889,0.8344444097504111,0.847447469357125,0.8534353372800801,0.8512842210834781,0.8444333847277166,0.00794544547051445,2030
430,0.018237876892089843,0.0015912506250326903,0.004242753982543946,0.0005741752743240896,10,10000,l2,liblinear,0.1,0.8,,"{'logistic__C': 10, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8355554861674889,0.8344444097504111,0.847447469357125,0.8534353372800801,0.8512842210834781,0.8444333847277166,0.00794544547051445,2030
4347,0.015912199020385744,0.0014797569039090139,0.002201366424560547,0.0007488357582777716,1000,1000,elasticnet,saga,0.1,0.9,0.95,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8355502820624908,0.833242261495868,0.8463843492037021,0.8550195947636121,0.8519632885671155,0.8444319552185577,0.008680141693257391,2033
2467,0.02507472038269043,0.004839303670866761,0.002902841567993164,0.000493452845257199,0.01,10000,elasticnet,saga,0.01,0.9,0.05,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.9}",0.8352120152376195,0.833939611565603,0.8460560326857334,0.8546912782456433,0.8522349155605702,0.8444267706590338,0.008530814273889804,2034
3777,0.016461181640625,0.0024353473767617173,0.003004312515258789,0.0006372020637487117,100,10000,elasticnet,saga,0.1,0.9,0.2,"{'logistic__C': 100, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8363204896021982,0.8331485876059035,0.8450919286250312,0.8555198866005169,0.852041642507535,0.8444245069882369,0.008653266546354772,2035
2920,0.019335031509399414,0.0021226865656767966,0.001414918899536133,0.001983841209828684,1,10000,elasticnet,saga,0.1,0.8,0.1,"{'logistic__C': 1, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8363569183371844,0.8344496138554092,0.846717877094972,0.8542014091553406,0.8503648681825542,0.8444181373250921,0.007755250226026445,2036
295,0.017264270782470705,0.00290851050481516,0.003311777114868164,0.0008935316450609952,1,100,l1,liblinear,0.1,0.8,,"{'logistic__C': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8354357917525344,0.8343299194404546,0.8474839489702327,0.8531851913616277,0.8516550964014648,0.8444179895852628,0.00801359702205869,2037
246,0.019184589385986328,0.002303720948612417,0.0028214454650878906,0.0005215133142123752,0.01,10000,l2,liblinear,0.01,0.85,,"{'logistic__C': 0.01, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8351079331376589,0.8341165511355357,0.8461758942716586,0.8540763361961146,0.8526110144745845,0.8444175458431105,0.008441520351043421,2038
186,0.021494054794311525,0.0032846963088033142,0.0036102771759033204,0.0008176215056979431,0.01,100,l2,liblinear,0.01,0.85,,"{'logistic__C': 0.01, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8351079331376589,0.8341165511355357,0.8461758942716586,0.8540763361961146,0.8526110144745845,0.8444175458431105,0.008441520351043421,2038
216,0.026143884658813475,0.002314146791082055,0.004973506927490235,0.0005673705912554036,0.01,1000,l2,liblinear,0.01,0.85,,"{'logistic__C': 0.01, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8351079331376589,0.8341165511355357,0.8461758942716586,0.8540763361961146,0.8526110144745845,0.8444175458431105,0.008441520351043421,2038
211,0.021308374404907227,0.0017145911022548724,0.0030725955963134765,0.0009166127044790004,0.01,1000,l2,liblinear,0.001,0.85,,"{'logistic__C': 0.01, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8351079331376589,0.8341165511355357,0.8461758942716586,0.8540763361961146,0.8526005672825286,0.8444154564046993,0.008439493101124792,2041
241,0.020494651794433594,0.002984630533592297,0.003403472900390625,0.0005772858039527341,0.01,10000,l2,liblinear,0.001,0.85,,"{'logistic__C': 0.01, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8351079331376589,0.8341165511355357,0.8461758942716586,0.8540763361961146,0.8526005672825286,0.8444154564046993,0.008439493101124792,2041
181,0.019406557083129883,0.0009033521455515364,0.0034157752990722655,0.0003823789668251339,0.01,100,l2,liblinear,0.001,0.85,,"{'logistic__C': 0.01, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8351079331376589,0.8341165511355357,0.8461758942716586,0.8540763361961146,0.8526005672825286,0.8444154564046993,0.008439493101124792,2041
310,0.017059135437011718,0.0014623933807611435,0.0032036304473876953,0.0007484094925980673,1,1000,l2,liblinear,0.1,0.8,,"{'logistic__C': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8355294656424987,0.834397572805429,0.847452680730426,0.8534457600266823,0.8512476559112824,0.8444146270232636,0.007959508595419853,2044
