,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
50,2.6686867237091065,0.0324775953169416,0.008814001083374023,0.0008746467589037636,mle,1.0,4,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.7909328878619455,0.7897385457648993,0.795787125823397,0.7871649086967397,0.795919326782944,0.7919085589859851,0.0034436216000606925,59
52,5.1138753414154055,0.08536820679282627,0.008411931991577148,0.0009210722295843398,mle,1.0,4,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.7885728262453424,0.7895954328774539,0.7926863587092471,0.7940126532143751,0.7944149311268863,0.791856440434661,0.002357039237439196,60
48,1.3605870246887206,0.013019904374166074,0.00821547508239746,0.0006019806978920095,mle,1.0,4,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.7936936655633964,0.7846645433918276,0.7992396606353708,0.7809737972150421,0.7984867242306949,0.7914116782072663,0.0073622583389531095,61
62,10.275911045074462,0.20093801028248603,0.00941781997680664,0.0033283861326512862,mle,1.0,6,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.7929598867586752,0.7803165136659798,0.7798976486283665,0.8080025848411573,0.7958070194683424,0.7913967306725043,0.010513311501639104,62
56,2.37822904586792,0.07993132394030605,0.00881509780883789,0.0014015180557128291,mle,1.0,6,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.7980625117092361,0.7825412685526343,0.7709862002834987,0.8070358750938047,0.7930045601993325,0.7903260831677013,0.012497024610414702,63
54,11.607788038253783,0.047683833211849665,0.009919881820678711,0.0019871024015843393,mle,1.0,4,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.7873680759383,0.7849273506942277,0.7842543567080797,0.7990338113899774,0.7926075669012062,0.7896382323263583,0.005539422103602257,64
149,0.0020102977752685545,0.0013082925365243176,0.0,0.0,100,0.01,4,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
146,0.001502084732055664,0.00044606969024490567,0.0,0.0,100,0.01,4,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
147,0.0016028404235839844,0.0005861499776447687,0.0,0.0,100,0.01,4,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
148,0.0018090248107910157,0.000811862329415359,0.0,0.0,100,0.01,4,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
